movie_id;movie_name;year;votes_kp;votes_imdb;votes_filmCritics;votes_await;rating_kp;rating_imdb;rating_filmCritics;movieLength;ageRating;ratingMpaa;type;genres;countries;fees_usa;videos_trailers_number;budget;actor_metric;writer_metric;director_metric;Special_effects;Production
586476;Шеф;2012;28236.0;17764.0;36.0;358.0;7.014;6.6;5.6;85.0;12.0;pg13;movie;['драма', 'комедия'];['Франция', 'Испания'];342667;1.0;12900000.0;2871595.4118929906;1593.3575402438037;2390.036310365705;[];['Canal+[France]', 'Ciné']
521618;Маленькие секреты;2010;28226.0;26256.0;71.0;269.0;7.327;7.1;5.8;154.0;18.0;undefined;movie;['драма', 'комедия'];['Франция', 'Бельгия'];206088;1.0;25000000.0;2209722.878227154;115464.90741368529;115464.90741368529;[];['Canal+[France]']
2755;Снежные псы;2002;28208.0;27856.0;84.0;;7.111;5.2;4.0;99.0;6.0;pg;movie;['комедия', 'приключения', 'семейный', 'спорт'];['Канада', 'США'];81172560;2.0;33000000.0;3622337.114384363;359779.9795287778;129213.05883521122;[];[]
484599;Мужчина нарасхват;2012;28181.0;30779.0;;9858.0;6.142;5.7;;105.0;12.0;pg13;movie;['мелодрама', 'комедия', 'драма'];['США'];13103272;1.0;35000000.0;22789359.215080976;;1944003.250954453;[];['AMT', 'Millennium Films']
808093;Пэн: Путешествие в Нетландию;2015;28124.0;65983.0;202.0;15734.0;6.161;5.7;4.6;111.0;6.0;pg;movie;['фэнтези', 'боевик', 'комедия', 'приключения', 'семейный'];['США', 'Великобритания', 'Австралия'];35088320;2.0;150000000.0;35424562.42475611;836934.5382372217;2307695.626784217;['Moving Picture Company, The', 'Proof'];['Warner Bros. Pictures']
2209;Вертикальный предел;2000;28083.0;63514.0;110.0;;7.089;5.9;5.2;124.0;12.0;pg13;movie;['боевик', 'триллер', 'драма', 'приключения'];['США', 'Германия'];69243859;2.0;75000000.0;2899605.8879641406;15206.65135090974;342106.6152939091;['Digiscope'];['Columbia Pictures Corporation']
820035;Лес самоубийц;2015;28051.0;16975.0;52.0;4933.0;6.804;6.1;4.0;110.0;12.0;pg13;movie;['фэнтези', 'триллер', 'драма', 'детектив'];['США'];20444;2.0;25000000.0;34749890.55933146;551791.7094485289;2035058.3161486683;[];[]
103156;Эскадрилья «Лафайет»;2006;28004.0;43612.0;;;7.362;6.5;;140.0;16.0;pg13;movie;['боевик', 'драма', 'мелодрама', 'военный', 'история'];['Великобритания', 'США'];13090630;1.0;60000000.0;4144951.650469858;115910.72596012116;7399.133861711941;['Double Negative'];['NBC Universal Television']
963094;Колетт;2017;27947.0;25244.0;231.0;731.0;6.854;6.7;7.2;111.0;18.0;r;movie;['драма', 'мелодрама', 'биография', 'история'];['Великобритания', 'США', 'Венгрия'];5137622;4.0;;16474663.945070498;1179402.283635368;317755.34731685155;[];[]
1114967;Магазинные воришки;2018;27925.0;82693.0;228.0;839.0;7.424;7.9;8.8;120.0;16.0;r;movie;['драма'];['Япония'];3313513;3.0;;88108.221681167;207204.5816557089;207204.5816557089;[];[]
406196;Трещины;2009;27902.0;20599.0;52.0;365.0;7.225;6.6;5.5;104.0;;r;movie;['драма'];['Великобритания', 'Ирландия', 'Испания', 'Франция', 'Швейцария'];29683;1.0;;3262442.6755499747;81041.96752246775;1912.4087747599465;[];[]
391085;Непокоренный;2009;27846.0;163823.0;244.0;4083.0;7.618;7.3;6.6;134.0;16.0;pg13;movie;['история', 'спорт', 'драма', 'биография'];['США'];37491364;1.0;60000000.0;23131363.627965264;662384.2175375419;6051147.79995282;[];['Warner Bros. Pictures']
259475;Розовая пантера 2;2009;27841.0;46781.0;136.0;;6.206;5.6;3.7;92.0;16.0;pg;movie;['боевик', 'комедия', 'криминал', 'детектив', 'приключения'];['США'];35922978;2.0;70000000.0;11652471.916930877;378075.3768889396;68781.26970342152;[];['Metro-Goldwyn-Mayer (MGM)']
1047724;Привидение;2018;27805.0;22982.0;64.0;1658.0;6.689;6.4;5.7;97.0;18.0;pg13;movie;['фэнтези', 'мелодрама'];['Великобритания', 'США'];6102076;2.0;4900000.0;4312544.783273794;;;[];['Metro-Goldwyn-Mayer (MGM)']
485083;Американец;2010;27795.0;100063.0;227.0;5270.0;6.23;6.3;6.5;101.0;18.0;r;movie;['боевик', 'триллер', 'драма', 'криминал'];['США', 'Великобритания'];35606376;2.0;20000000.0;7789148.066624941;590816.6325610009;153493.99188627256;['Digiscope'];[]
395781;Парк культуры и отдыха;2008;27778.0;164581.0;219.0;;6.729;6.8;7.3;107.0;18.0;r;movie;['драма', 'мелодрама', 'комедия'];['США'];16044025;1.0;;4628324.867313184;;1379163.718193952;[];[]
891414;Жена;2017;27757.0;41412.0;233.0;793.0;7.192;7.2;7.1;99.0;18.0;r;movie;['драма'];['Великобритания', 'Швеция', 'США'];9601092;3.0;;7291694.460363035;36702.18900606222;;[];[]
820;Секретарша;2001;27755.0;94829.0;158.0;;6.998;6.9;6.9;107.0;16.0;r;movie;['драма', 'мелодрама', 'комедия'];['США'];4059680;2.0;4000000.0;852097.2669510972;;;[];[]
975287;Ужастики 2: Беспокойный Хэллоуин;2018;27740.0;22749.0;95.0;1902.0;5.98;5.6;5.4;90.0;6.0;pg;movie;['фэнтези', 'комедия', 'приключения', 'семейный'];['США'];46700633;5.0;35000000.0;9476203.2612326;268174.67319627205;691863.6491006999;['Mr. X Inc.'];['Columbia Pictures Corporation']
102185;Возвращение;2006;27659.0;104818.0;173.0;;7.71;7.6;7.8;116.0;18.0;r;movie;['драма', 'комедия'];['Испания'];12899867;2.0;9387000.0;1184956.7677375155;455247.7476849219;456844.6044175586;['Digiscope'];[]
220395;Контроль;2007;27640.0;67055.0;118.0;;7.808;7.6;7.4;122.0;16.0;r;movie;['биография', 'музыка', 'драма'];['Великобритания', 'США', 'Австралия', 'Япония', 'Франция'];872252;2.0;6165000.000000001;1511002.1750656008;;;[];['Silver Pictures']
695449;Анатомия любви;2014;27591.0;46577.0;95.0;2341.0;6.724;6.2;3.9;104.0;12.0;pg13;movie;['драма', 'мелодрама'];['США'];23438250;6.0;20000000.0;9760393.627257137;68008.98850817782;68008.98850817782;[];['Universal Pictures']
102148;Плетеный человек;2006;27582.0;69710.0;107.0;;5.53;3.8;3.7;102.0;16.0;pg13;movie;['ужасы', 'триллер', 'детектив'];['США', 'Мексика', 'Канада', 'Германия'];23649127;2.0;40000000.0;4969723.635430692;31822.227288867165;46060.109829273584;['Industrial Light & Magic (ILM)'];['Millennium Films', 'Warner Bros. Pictures']
921610;Книга Генри;2016;27562.0;28593.0;147.0;2404.0;7.139;6.6;4.1;105.0;16.0;pg13;movie;['триллер', 'драма', 'криминал'];['США'];4504974;3.0;10000000.0;21793319.36629785;;3486178.595026296;[];[]
881455;Ловушка разума;2019;27485.0;6350.0;37.0;78.0;6.364;6.1;5.8;87.0;18.0;r;movie;['фантастика', 'триллер'];['США'];8101;2.0;;5195966.474063866;;;[];[]
908691;Шафт;2019;27452.0;57152.0;131.0;625.0;6.547;6.4;4.8;111.0;16.0;r;movie;['боевик', 'комедия', 'криминал', 'детектив'];['США'];21360215;4.0;30000000.0;36442732.70152399;198105.067240194;1848747.5129517887;[];['New Line Cinema']
39881;Гарольд и Кумар уходят в отрыв;2004;27448.0;201054.0;149.0;;6.673;7.0;6.4;88.0;18.0;r;movie;['комедия', 'приключения'];['США', 'Канада', 'Германия'];18250550;1.0;9000000.0;1840982.9433695048;;117574.02196317312;[];['New Line Cinema']
566232;Я, Алекс Кросс;2012;27410.0;34815.0;129.0;6342.0;5.976;5.2;3.6;101.0;16.0;pg13;movie;['боевик', 'триллер', 'криминал', 'детектив'];['США', 'Франция'];25888412;2.0;35000000.0;7635877.551419008;174852.4298204991;1163305.846932374;['Digiscope'];[]
81601;Земля мертвых;2005;27394.0;98779.0;179.0;;6.193;6.2;6.7;93.0;16.0;r;movie;['ужасы', 'фантастика', 'боевик', 'триллер'];['США', 'Канада', 'Франция'];20700082;2.0;15000000.0;2182794.251380045;492335.411970776;55367.82635546663;['K.N.B. EFX Group Inc.'];['Millennium Films', 'Universal Pictures']
468983;Большие мамочки: Сын как отец;2011;27384.0;28566.0;62.0;2821.0;5.849;4.4;2.8;103.0;12.0;pg13;movie;['боевик', 'комедия', 'криминал'];['США'];37915414;1.0;32000000.0;4313366.252024143;98026.69122593486;109224.56041185909;[];['20th Century Fox Film Corporation']
395691;Звёздные собаки: Белка и Стрелка;2010;27377.0;1464.0;;4237.0;6.003;5.0;;88.0;0.0;g;cartoon;['мультфильм', 'комедия', 'приключения', 'детский', 'семейный'];['Россия'];14408;1.0;4655000.0;93594.1446052519;36142.14715390725;;[];[]
49966;Хорошая женщина;2004;27341.0;13763.0;83.0;;7.234;6.4;5.3;93.0;12.0;pg;movie;['драма', 'мелодрама', 'комедия'];['Великобритания', 'Италия', 'Испания', 'Люксембург', 'США'];238609;1.0;;2977296.1322136605;22570.20573792851;;['Double Negative'];[]
102142;5 неизвестных;2005;27260.0;30924.0;48.0;;6.69;6.4;5.2;85.0;16.0;undefined;movie;['триллер', 'драма', 'криминал', 'детектив'];['США'];26403;0.0;3700000.0;9942303.435143974;;;[];[]
607;Фанатик;2001;27189.0;39719.0;93.0;;7.21;7.1;7.3;98.0;16.0;r;movie;['драма'];['США'];416925;1.0;1500000.0;1037715.8600497084;;;[];[]
807377;Скорость: Автобус 657;2015;27173.0;31648.0;28.0;2523.0;6.588;6.1;4.8;92.0;18.0;r;movie;['боевик', 'триллер', 'драма', 'криминал'];['США'];50136;3.0;8900000.0;24000507.352567904;;78941.04200433278;['Digiscope'];[]
8035;Под солнцем Тосканы;2003;27124.0;55128.0;155.0;;7.422;6.7;6.2;113.0;18.0;pg13;movie;['драма', 'мелодрама', 'комедия'];['США', 'Италия'];43610723;2.0;18000000.0;472557.9460002021;89409.46931684209;;['Pacific Title'];[]
1118187;Выход;2019;27124.0;7177.0;6.0;37.0;7.374;7.0;6.0;103.0;18.0;undefined;movie;['боевик', 'комедия'];['Корея Южная'];470699;1.0;11500000.0;308988.48702038854;;;[];[]
920082;Лучшие враги;2019;27090.0;18652.0;83.0;470.0;7.579;7.3;6.0;133.0;16.0;pg13;movie;['драма', 'биография', 'история'];['США'];10205616;2.0;;31919333.967470378;;;[];[]
7030;Электра;2005;27063.0;95374.0;166.0;;5.195;4.7;3.8;97.0;12.0;pg13;movie;['фэнтези', 'боевик', 'криминал', 'приключения'];['Швейцария', 'Канада', 'США'];24409722;2.0;43000000.0;1835436.79506586;888544.8485034686;;['Gentle Giant Studios Inc.', 'Pacific Title', 'Pacific Title & Art Studio', 'Rhythm & Hues'];['20th Century Fox Film Corporation', 'Millennium Films', 'NBC Universal Television']
578945;Лавлэйс;2013;27060.0;41803.0;128.0;7506.0;6.407;6.2;5.7;89.0;18.0;r;movie;['драма', 'биография'];['США'];356582;1.0;10000000.0;23085585.59495497;;35457.915793161024;['Digiscope'];['Millennium Films']
998552;Оно приходит ночью;2017;27060.0;98190.0;259.0;1344.0;5.883;6.2;7.4;91.0;18.0;r;movie;['ужасы', 'драма'];['США'];13985117;5.0;5000000.0;11411727.240161523;;;['Digiscope'];[]
397229;Карантин;2008;27039.0;75256.0;85.0;;6.254;5.9;5.6;89.0;18.0;r;movie;['ужасы', 'триллер', 'фантастика'];['США', 'Испания'];31691811;2.0;12000000.0;2308790.545076756;796521.9341605117;35970.92629897325;['Lola Visual Effects'];[]
79562;Колдунья;2005;27038.0;73938.0;188.0;;5.93;4.8;4.6;102.0;18.0;pg13;movie;['фэнтези', 'мелодрама', 'комедия'];['США'];63313159;1.0;85000000.0;5740585.407369557;534397.6168923691;299629.8217024644;['Pacific Title', 'Sony Pictures Imageworks'];['Columbia Pictures Corporation']
278328;Не брать живым;2009;27014.0;139903.0;190.0;10452.0;6.63;6.8;6.0;114.0;16.0;r;movie;['боевик', 'триллер', 'драма', 'военный'];['Великобритания', 'Франция', 'Испания', 'США'];35053660;6.0;100000000.0;18917918.101228006;2532486.613997645;2595025.996968094;['Double Negative'];['Relativity Media', 'Studio Canal', 'Universal Pictures']
568355;Тайна в их глазах;2015;26989.0;49802.0;150.0;3169.0;6.44;6.3;5.3;111.0;16.0;pg13;movie;['триллер', 'драма', 'криминал', 'детектив'];['США', 'Великобритания', 'Испания', 'Корея Южная'];20180155;1.0;19500000.0;23837047.116820145;5593104.179489191;168363.64187233843;['Industrial Light & Magic (ILM)', 'Mr. X Inc.'];[]
258777;Опасный Бангкок;2008;26940.0;57589.0;94.0;;6.115;5.3;3.5;96.0;16.0;r;movie;['боевик', 'триллер', 'драма', 'криминал'];['США', 'Чехия', 'Таиланд'];15298133;1.0;45000000.0;5128859.736063821;87441.49012874987;108934.74700429884;['Digiscope'];[]
61271;Загадочная кожа;2004;26939.0;72857.0;111.0;;7.412;7.6;7.4;105.0;18.0;undefined;movie;['драма'];['США', 'Нидерланды'];713240;2.0;;713455.4585181854;16161.995128457727;16161.995128457727;[];[]
1138762;Боль и слава;2019;26931.0;61488.0;304.0;656.0;7.325;7.5;8.3;113.0;18.0;r;movie;['драма'];['Испания', 'Франция'];4567338;6.0;;13787399.039492022;1574622.683680526;1576219.540413163;[];['Canal+[France]', 'Ciné']
597193;Самый опасный человек;2014;26918.0;78167.0;199.0;7708.0;6.623;6.7;7.3;122.0;18.0;r;movie;['триллер', 'драма', 'криминал'];['Великобритания', 'США', 'Германия'];17237855;2.0;15000000.0;33917691.94780893;901038.8388794244;409794.2450208011;['4-Ward Productions'];[]
428003;Тайна в его глазах;2009;26918.0;214779.0;141.0;;7.431;8.2;7.7;129.0;18.0;r;movie;['триллер', 'драма', 'мелодрама', 'детектив'];['Аргентина', 'Испания'];6391436;3.0;2000000.0;86113.56222661004;;;[];[]
3997;Противостояние;2001;26843.0;94129.0;;;6.897;5.9;;87.0;16.0;pg13;movie;['фантастика', 'боевик', 'триллер'];['США'];43905746;1.0;49000000.0;2732242.074219378;267151.43582061847;;[];[]
799;Вспоминая Титанов;2000;26822.0;223134.0;137.0;;7.945;7.8;6.3;113.0;12.0;pg;movie;['биография', 'спорт', 'драма'];['США'];115654751;2.0;30000000.0;2368201.45102631;;;[];[]
373146;Любовь случается;2009;26775.0;33563.0;110.0;2564.0;6.17;5.6;3.8;109.0;16.0;pg13;movie;['драма', 'мелодрама'];['США', 'Канада', 'Великобритания'];22965110;2.0;18000000.0;17173994.209818747;29205.395770081817;;['Digiscope', 'Mr. X Inc.'];['Relativity Media', 'Universal Pictures']
279565;Патология;2007;26765.0;32858.0;23.0;;6.771;5.9;4.7;91.0;18.0;r;movie;['триллер', 'криминал'];['США'];109846;2.0;8000000.0;774844.0821046785;240986.85118686;;[];['Metro-Goldwyn-Mayer (MGM)']
719155;Секса не будет!!!;2018;26744.0;83162.0;229.0;923.0;5.832;6.2;6.8;102.0;18.0;r;movie;['драма', 'комедия'];['США'];60311495;3.0;21000000.0;7253418.814386914;;;[];[]
77859;Отель «Руанда»;2004;26722.0;362377.0;192.0;;7.832;8.1;8.0;121.0;16.0;pg13;movie;['драма', 'военный', 'биография', 'история'];['Великобритания', 'ЮАР', 'Италия', 'США'];23530892;3.0;17500000.0;6269428.283682041;158282.36758287443;;[];[]
278204;Пришельцы на чердаке;2009;26700.0;23333.0;74.0;893.0;6.014;5.4;4.6;86.0;12.0;pg;movie;['фантастика', 'фэнтези', 'комедия', 'приключения', 'семейный'];['США', 'Канада'];25200412;1.0;45000000.0;698369.0521686885;1230840.0799744243;21066.589016598817;['Gentle Giant Studios Inc.', 'Proof', 'Rhythm & Hues'];['20th Century Fox Film Corporation']
651909;Три секунды;2019;26690.0;40544.0;58.0;1972.0;6.564;6.6;5.8;113.0;18.0;r;movie;['триллер', 'криминал', 'боевик'];['Великобритания', 'Канада', 'США'];300460;4.0;;30917464.28460222;1870789.49134054;90183.52746602218;[];[]
